procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1  71680 1282476   1996 862540    1   19  1036   281  565  632 15  4 80  1  0
 2  0  71680 1282476   1996 862540    0    0 17184     0 1800  813 22  3 74  2  0
 2  0  71680 1282476   1996 862540    0    0  1280     0 1405  427 25  1 74  0  0
 2  0  71680 1282476   1996 862540    0    0  1280     0 1256  239 25  1 75  0  0
 2  0  71680 1282476   1996 862540    0    0  1152     0 1378  454 25  1 74  0  0
 2  0  71680 1282476   1996 862540    0    0  1412   148 1744  444 32  1 67  0  0
 2  0  71680 1282476   1996 862540    0    0  1044   832 1342  378 25  1 74  0  0
 2  0  71680 1282476   1996 862540    0    0  1280     0 1206  253 25  1 75  0  0
 2  0  71680 1282476   1996 862540    0    0  1024     0 1226  272 25  1 74  0  0
 2  0  71680 1282476   1996 862540    0    0  1280     0 1277  233 25  1 75  0  0
 2  0  71680 1282476   1996 862540    0    0  1280   196 1364  376 25  1 74  0  0
 2  0  71680 1282476   1996 862540    0    0  1328  2188 1385  393 25  1 74  0  0
 2  0  71680 1282476   1996 862540    0    0  1284     0 1380  400 26  1 74  0  0
 2  0  71680 1282476   1996 862540    0    0  1024     0 1365  539 25  0 75  0  0
 2  0  71680 1282476   1996 862540    0    0  1280     0 1245  286 25  1 74  0  0
 2  0  71680 1282476   1996 862540    0    0  1024   124 1276  255 25  0 74  0  0
 2  0  71680 1282476   1996 862540    0    0  1280     0 1279  302 25  1 74  0  0
 2  0  71680 1282476   1996 862540    0    0  1024     0 1237  229 25  1 75  0  0
 2  0  71680 1282476   1996 862540    0    0  1280     0 1347  339 25  1 74  0  0
 2  0  71680 1282476   1996 862540    0    0  1024   360 1318  346 25  1 74  0  0
 2  0  71680 1282476   1996 862540    0    0  1280     0 1254  301 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  71680 1282476   1996 862540    0    0  1164   196 1312  319 25  0 74  0  0
 2  0  71680 1282476   1996 862540    0    0  1280    36 1399  424 27  1 72  0  0
 2  0  71680 1282476   1996 862540    0    0  1024     0 1159  200 25  0 75  0  0
 2  0  71680 1282476   1996 862540    0    0  3988     0 1481  577 25  1 73  1  0
 2  0  71680 1282476   1996 862540    0    0  1564   204 1753 1081 26  2 72  1  0
 2  0  71680 1282476   1996 862540    0    0  1288   420 1372  514 25  1 74  1  0
 2  0  71680 1282476   1996 862540    0    0  1284     0 1267  293 25  0 75  0  0
 2  0  71680 1282476   1996 862540    0    0  1024     0 2233  536 44  1 55  0  0
 2  0  71680 1282476   1996 862540    0    0  1024     0 1316  309 25  1 74  0  0
 2  0  71680 1282476   1996 862540    0    0  1280     0 1312  407 26  0 74  0  0
 2  0  71680 1282476   1996 862540    0    0  1024    92 1315  369 25  1 74  0  0
