procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 136704 1399496   2284 820944    1   19  1282   485  485  431 18  3 78  1  0
 2  0 136704 1399496   2284 820944    0    0 22348     0 1928  791 22  2 74  2  0
 2  0 136704 1399496   2284 820944    0    0  7808     0 1247  181 25  0 75  0  0
 2  0 136704 1399496   2284 820944    0    0  7040     0 1321  327 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  8264     0 1373  393 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7940    92 1416  456 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  8068    68 1269  249 25  0 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7680     0 1333  349 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7292   188 1409  328 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  8068   240 1502  552 26  1 73  1  0
 2  0 136704 1399496   2284 820944    0    0  7936     0 1450  466 26  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7552   368 1436  430 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7424   136 1270  221 25  0 75  0  0
 2  0 136704 1399496   2284 820944    0    0  7936     0 1366  323 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7808     0 1278  200 25  0 75  0  0
 2  0 136704 1399496   2284 820944    0    0  7936    52 1414  380 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7040     0 1255  236 25  0 75  0  0
 2  0 136704 1399496   2284 820944    0    0  7936     0 1368  354 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7936     0 1238  199 25  0 75  0  0
 2  0 136704 1399496   2284 820944    0    0  7812    44 1369  393 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7040    92 1335  280 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 136704 1399496   2284 820944    0    0  7936     0 1325  328 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7936     0 1273  264 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0 10644     0 1630  609 25  1 73  1  0
 2  0 136704 1399496   2284 820944    0    0  7040    80 1348  258 25  1 75  0  0
 2  0 136704 1399496   2284 820944    0    0  7936    36 1356  367 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7808     0 1242  183 25  0 75  0  0
 2  0 136704 1399496   2284 820944    0    0  7936     0 1346  337 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7040     0 1260  263 25  1 75  0  0
 2  0 136704 1399496   2284 820944    0    0  7936     0 1377  350 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  8072    48 1315  254 25  0 75  0  0
 1  2 136704 1399496   2284 820944    0    0  7296  8480 1342  347 25  1 73  1  0
 2  0 136704 1399496   2284 820944    0    0  5960 43196 1460 1005 20  2 59 20  0
 2  0 136704 1399496   2284 820944    0    0  7808     0 1480  495 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7040   444 1460  487 25  1 74  0  0
 3  0 136704 1399496   2284 820944    0    0 27096   372 4685 5331 51 11 36  2  0
 3  0 136704 1399496   2284 820944    0    0  7180   496 3649  851 52  3 45  0  0
 6  0 136704 1399496   2284 820944    0    0  6144     0 5406  878 55  4 41  0  0
 2  0 136704 1399496   2284 820944    0    0  7372     0 3718 2158 40  3 57  0  0
 3  0 136704 1399496   2284 820944    0    0  7320   200 3249 2398 43  6 50  0  0
 2  0 136704 1399496   2284 820944    0    0  7112    96 2746 2562 40  7 53  0  0
 2  0 136704 1399496   2284 820944    0    0  7936  4816 1500  434 25  1 74  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 136704 1399496   2284 820944    0    0  7936     0 1311  285 26  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7808     0 1374  347 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7040     0 1252  190 25  0 75  0  0
 2  0 136704 1399496   2284 820944    0    0  7940   688 1520  431 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7944  7704 1323  274 25  1 74  1  0
 2  0 136704 1399496   2284 820944    0    0  7936     0 1330  313 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7040     0 1689  455 27  5 68  0  0
 2  0 136704 1399496   2284 820944    0    0  7808     0 1357  352 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7936   184 1411  334 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7040     0 1323  340 25  1 75  0  0
 2  0 136704 1399496   2284 820944    0    0  7936     0 1329  279 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7936     0 1352  344 25  1 74  0  0
 2  0 136704 1399496   2284 820944    0    0  7936     0 1283  192 25  1 74  0  0
