procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 121600 1559352   2220 810260    1   19  1175   459  491  452 18  3 78  1  0
 2  0 121600 1559352   2220 810260    0    0 23812     0 1903  852 22  2 74  2  0
 2  0 121600 1559352   2220 810260    0    0  9784     0 1309  266 25  1 74  0  0
 2  0 121600 1559352   2220 810260    0    0  9344     0 1379  341 25  1 74  0  0
 2  0 121600 1559352   2220 810260    0    0  9472     0 1250  172 25  0 75  0  0
 2  0 121600 1559352   2220 810260    0    0  9472    68 1399  415 25  1 74  0  0
 2  0 121600 1559352   2220 810260    0    0  9344     0 1398  277 25  1 75  0  0
 2  0 121600 1559352   2220 810260    0    0  9472     0 1414  350 25  1 74  0  0
 2  0 121600 1559352   2220 810260    0    0  9472     0 1314  244 25  1 75  0  0
 2  0 121600 1559352   2220 810260    0    0  9472   100 1407  378 25  1 74  0  0
 4  0 121600 1559352   2220 810260    0    0  9344    36 1328  257 25  1 74  0  0
 2  0 121600 1559352   2220 810260    0    0  9472     0 1446  521 25  1 74  0  0
 2  0 121600 1559352   2220 810260    0    0  9472     0 1344  257 25  1 75  0  0
 2  0 121600 1559352   2220 810260    0    0  9344     0 1408  353 25  1 74  0  0
 2  0 121600 1559352   2220 810260    0    0  9472     0 1260  192 25  0 75  0  0
 2  0 121600 1559352   2220 810260    0    0  9472    36 1322  310 25  1 74  0  0
 2  0 121600 1559352   2220 810260    0    0  9492  1832 1414  309 25  1 74  0  0
 2  0 121600 1559352   2220 810260    0    0  9616   240 1448  461 25  1 74  0  0
 2  0 121600 1559352   2220 810260    0    0  9472     0 1310  224 25  1 75  0  0
 2  0 121600 1559352   2220 810260    0    0  9472     0 1411  399 25  1 74  0  0
 2  0 121600 1559352   2220 810260    0    0  9472     0 1284  199 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 121600 1559352   2220 810260    0    0  9376 41136 1579  535 25  2 71  2  0
 2  1 121600 1559352   2220 810260    0    0  9344   144 1287  213 25  1 74  1  0
 2  0 121600 1559352   2220 810260    0    0  9344     0 1544  509 25  1 74  1  0
 2  0 121600 1559352   2220 810260    0    0  9472     0 1284  189 25  0 75  0  0
