procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2540848   1976 456584    0    3   858   245  315  162 18  1 80  0  0
 2  0 109824 2540848   1976 456584    0    0 19064     0 2100 1038 22  2 73  2  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1266  285 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3512     0 1365  451 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3456     0 1517  598 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3200    60 1402  423 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3200    24 1363  365 25  1 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1403  465 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3200     0 1282  273 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1321  383 25  1 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328    52 1351  335 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3200     8 1392  432 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  6052     0 1457  431 25  1 74  1  0
 2  0 109824 2540848   1976 456584    0    0  9420     0 1823  817 25  1 71  3  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1334  368 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3200    48 1387  438 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1346  322 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1393  409 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3200    20 1301  301 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1325  399 25  1 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3200    52 1285  278 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 109824 2540848   1976 456584    0    0  3328     0 1349  404 25  1 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1255  274 25  1 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3200     0 1452  561 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3456     0 1285  286 25  1 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3200    28 1361  408 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3200     0 1341  335 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3456     0 1411  411 25  0 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3200     0 1297  331 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3200     0 1449  447 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3332    72 1385  375 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3200  1032 1496  545 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1288  284 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1325  380 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3200     0 1326  338 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1431  429 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3328   152 1319  336 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3200     0 1338  389 25  1 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1487  433 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1381  401 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3200     0 1309  300 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328    28 1358  405 25  1 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2540848   1976 456584    0    0  3200     0 1350  315 25  1 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1481  506 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     8 1285  277 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3200     0 1346  393 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3328    44 1274  325 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1405  470 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3200     0 1325  294 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328   524 1460  504 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1264  285 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3200    32 1375  425 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1268  281 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3200     0 1450  496 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1315  323 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1365  405 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3200    28 1357  363 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328    20 1400  447 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3328     0 1264  294 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328   380 1465  481 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3200     0 1278  308 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328    32 1420  465 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3328   264 1317  302 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2540848   1976 456584    0    0  3200     0 1347  431 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3328    48 1321  322 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328   192 1607  730 25  1 74  0  0
 2  0 109824 2540848   1976 456584    0    0  3200     0 1277  328 25  0 75  0  0
 2  0 109824 2540848   1976 456584    0    0  3328   120 1384  434 25  1 74  0  0
