procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 109824 2570680   2112 455452    0    3   793   229  313  164 18  1 81  0  0
 2  0 109824 2570680   2112 455452    0    0 23800     0 2066  942 22  2 74  2  0
 2  0 109824 2570680   2112 455452    0    0  9344     0 1461  348 25  0 75  0  0
 2  0 109824 2570680   2112 455452    0    0  9784     0 1465  473 25  1 74  0  0
 2  0 109824 2570680   2112 455452    0    0  9344     0 1496  380 25  0 75  0  0
 2  0 109824 2570680   2112 455452    0    0  9344   548 1560  514 25  1 74  0  0
 2  0 109824 2570680   2112 455452    0    0  9472     0 1396  350 25  0 75  0  0
 2  0 109824 2570680   2112 455452    0    0  9344     0 1435  422 25  1 74  0  0
 2  0 109824 2570680   2112 455452    0    0  9472     0 1351  305 25  0 75  0  0
 2  0 109824 2570680   2112 455452    0    0  9472     0 1512  435 25  1 74  0  0
 2  0 109824 2570680   2112 455452    0    0  9344    36 1374  297 25  1 75  0  0
 2  0 109824 2570680   2112 455452    0    0  9472    60 1472  430 25  1 74  0  0
 2  0 109824 2570680   2112 455452    0    0 12068     0 1518  438 25  1 74  1  0
 2  0 109824 2570680   2112 455452    0    0 10020     0 1497  491 25  1 74  0  0
 2  0 109824 2570680   2112 455452    0    0  9344     0 1429  376 25  1 75  0  0
 2  0 109824 2570680   2112 455452    0    0  9344    36 1431  408 25  1 74  0  0
 2  0 109824 2570680   2112 455452    0    0  9472     0 1356  327 25  0 75  0  0
 2  0 109824 2570680   2112 455452    0    0  9344     0 1349  358 25  1 74  0  0
 2  0 109824 2570680   2112 455452    0    0  9472     0 1355  306 25  0 75  0  0
 2  0 109824 2570680   2112 455452    0    0  9344     0 1438  423 25  1 74  0  0
 2  0 109824 2570680   2112 455452    0    0  9472    32 1353  317 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2570680   2112 455452    0    0  9344     0 1398  382 25  1 74  0  0
 2  0 109824 2570680   2112 455452    0    0  9472     0 1402  320 25  1 75  0  0
 2  0 109824 2570680   2112 455452    0    0  9344     0 1467  520 25  1 74  0  0
 2  0 109824 2570680   2112 455452    0    0  9472     0 1375  281 25  0 75  0  0
 2  0 109824 2570680   2112 455452    0    0  9472    32 1415  380 25  1 75  0  0
 2  0 109824 2570680   2112 455452    0    0  9344     0 1390  335 25  0 75  0  0
 2  0 109824 2570680   2112 455452    0    0  9472     0 1405  369 25  1 74  0  0
 2  0 109824 2570680   2112 455452    0    0  9344     0 1291  278 25  0 75  0  0
 2  0 109824 2570680   2112 455452    0    0  9472     0 1345  365 25  1 75  0  0
 2  0 109824 2570680   2112 455452    0    0  9472    32 1367  320 25  0 74  0  0
