procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 143872 1572040   2024 797488    1   16  1367   458  462  364 20  3 77  1  0
 2  0 143872 1572040   2024 797488    0    0 19276     0 1730  704 22  2 74  3  0
 3  0 143872 1572040   2024 797488    0    0  3200     0 1379  401 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3648     0 1209  260 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3460    88 1387  530 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3864     0 1236  224 25  1 74  0  0
 7  0 143872 1572040   2024 797488    0    0  4808     0 1661  838 26  1 73  0  0
 2  0 143872 1572040   2024 797488    0    0  4532     0 1587 1050 28  2 69  0  0
 2  0 143872 1572040   2024 797488    0    0  3456     0 1315  343 25  1 74  0  0
 3  0 143872 1572040   2024 797488   12    0 33676   256 5147 7805 59 12 26  2  0
 9  0 143872 1572040   2024 797488    0    0  2848     4 3955 1338 53  4 43  0  0
 3  0 143872 1572040   2024 797488    0    0  2432     0 4588  845 53  3 43  0  0
 2  0 143872 1572040   2024 797488    0    0  2996     0 4753 2542 47  4 50  0  0
 3  0 143872 1572040   2024 797488    0    0  2944     0 2603  565 39  4 57  0  0
 2  0 143872 1572040   2024 797488    0    0  2720   224 2908 3914 43  8 49  0  0
 2  0 143872 1572040   2024 797488    0    0  3456     0 1219  186 25  1 75  0  0
 2  0 143872 1572040   2024 797488    0    0  3228  4736 1605  778 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3464   588 1346  309 25  0 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3328     0 1275  337 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3328     0 1371  324 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3332     0 1319  358 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 143872 1572040   2024 797488    0    0  3460  7704 1319  312 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3200   100 1377  450 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3456     0 1209  186 25  0 75  0  0
 2  0 143872 1572040   2024 797488    0    0  3328     0 1420  486 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3200     0 1259  217 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3456     0 1310  352 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3340   148 1240  236 25  0 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3328     0 1313  362 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3328     0 1218  203 25  0 75  0  0
 2  0 143872 1572040   2024 797488    0    0  3208     0 1383  405 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3456   324 1391  318 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3200  1256 1520  474 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3328     0 1230  208 25  0 75  0  0
 2  0 143872 1572040   2024 797488    0    0  3336     0 1414  553 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3328     0 1211  183 25  0 75  0  0
 2  0 143872 1572040   2024 797488    0    0  3456    92 1366  410 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3200     0 1207  189 25  0 75  0  0
 2  0 143872 1572040   2024 797488    0    0  3328     0 1270  304 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3204   160 2012  839 31  1 68  0  0
 2  0 143872 1572040   2024 797488    0    0  3204   184 1599  487 29  1 71  0  0
 2  0 143872 1572040   2024 797488    0    0  3456     0 1218  230 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 143872 1572040   2024 797488    0    0  3328     0 1307  347 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3328     0 1217  194 25  0 75  0  0
 2  0 143872 1572040   2024 797488    0    0  3328     0 1283  308 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3328    68 1272  227 25  0 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3328     0 1334  409 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3328   184 1279  228 25  0 75  0  0
 2  0 143872 1572040   2024 797488    0    0  3328     0 1417  396 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3328     0 1409  339 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3256    64 1699  975 27  2 71  0  0
 2  0 143872 1572040   2024 797488    0    0  3204    20 1466  458 25  1 74  0  0
 2  0 143872 1572040   2024 797488    0    0  3456   244 1374  423 25  1 74  0  0
