procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90112 2543444   2388 445908    0    1   356   117  183  118  8  1 91  0  0
 2  0  90112 2543444   2388 445908    0    0 23688     0 2027  960 22  2 73  2  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1300  267 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1426  423 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9392     0 1320  318 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088   344 1478  480 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1334  294 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1384  388 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1479  408 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1455  443 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088    32 1417  330 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9116    20 1431  435 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1322  279 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1427  429 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1331  290 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088    96 1432  431 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     4 1341  292 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1387  382 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088    12 1334  303 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1388  383 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088    44 1302  301 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90112 2543444   2388 445908    0    0  9088    44 1478  546 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1355  292 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1359  383 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1362  330 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216    32 1578  701 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088   556 1487  372 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1333  358 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1375  354 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1353  377 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1355  312 25  0 75  0  0
 2  1  90112 2543444   2388 445908    0    0  9168 57676 1715  718 25  2 69  4  0
 2  0  90112 2543444   2388 445908    0    0  8748 48128 1571  469 24  2 69  5  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1433  459 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1292  273 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9624     0 1580  515 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088   184 1360  314 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216    16 1406  386 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1421  340 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1416  420 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1313  288 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9092    56 1496  461 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90112 2543444   2388 445908    0    0  9088     0 1441  366 26  0 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1560  507 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9216    24 1328  287 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1425  413 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216    56 1403  311 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1367  387 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1342  293 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1447  434 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1410  367 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216    36 1491  451 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1342  296 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1372  384 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0 11936     0 1527  443 25  1 74  1  0
 2  0  90112 2543444   2388 445908    0    0  9088    12 1408  426 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216   216 1448  338 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088   780 1589  505 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1345  304 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1477  469 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1346  302 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088    36 1487  444 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1383  294 25  1 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2  90112 2543444   2388 445908    0    0  3280 96400 1026  612  9  2 50 39  0
 2  1  90112 2543444   2388 445908    0    0  2048 10096  680  393  8  1 50 42  0
 2  0  90112 2543444   2388 445908    0    0  7808   528 1360  435 23  1 74  3  0
 2  0  90112 2543444   2388 445908    0    0  8192   140 1259  307 23  0 74  3  0
 2  0  90112 2543444   2388 445908    0    0  7552     0 1219  398 21  1 74  4  0
 2  0  90112 2543444   2388 445908    0    0  6272     0 1052  332 18  0 75  7  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1390  375 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1311  263 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088    32 1441  429 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1375  297 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1399  401 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1310  297 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1390  402 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9216    84 1441  371 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1437  427 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1356  315 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1483  432 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9228   104 1391  377 25  0 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1502  452 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1348  297 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1484  459 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90112 2543444   2388 445908    0    0  9088     0 1388  311 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9404    32 1465  475 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1302  263 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1620  729 25  1 74  0  0
 3  0  90112 2543444   2388 445908    0    0  9088     0 1504  428 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1458  438 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088    32 1435  389 26  0 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088   832 1608  591 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9216   160 1409  301 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1486  457 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1540  445 25  0 75  0  0
 1  4  90112 2543444   2388 445908    0    0  9028 58380 1673  665 24  2 67  7  0
 2  0  90112 2543444   2388 445908    0    0  8972 45428 1549  490 25  1 70  4  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1418  396 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1318  293 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1502  442 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088    40 1344  284 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1495  453 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1339  278 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1445  435 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1470  366 25  0 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90112 2543444   2388 445908    0    0  9088    32 1500  465 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1340  286 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088    48 1445  409 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1376  317 25  1 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1497  468 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088    56 1405  386 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1525  501 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9216     0 1336  282 25  0 75  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1498  485 25  1 74  0  0
 2  0  90112 2543444   2388 445908    0    0  9088     0 1400  312 25  1 74  0  0
