procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90112 2568940   1768 445144    0    1   355   112  182  118  8  1 91  0  0
 2  0  90112 2568940   1768 445144    0    0 17500     0 1723  671 22  2 74  2  0
 2  0  90112 2568940   1768 445144    0    0  7696     0 1743  734 25  1 72  2  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1168  175 25  1 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1460     0 1287  374 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024    92 1194  197 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1258  342 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     8 1175  187 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1270  321 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1155  166 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280    32 1294  353 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1201  199 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1236  308 25  1 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1174  174 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1294  340 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280    32 1187  192 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1352  403 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1300  283 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1422  559 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1382  360 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024    32 1364  422 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90112 2568940   1768 445144    0    0  3864     0 1440  424 25  0 74  1  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1330  401 25  0 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1310  327 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1340  407 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280    32 1250  301 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1372  434 25  1 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1284     0 1365  402 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1388  432 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1301  282 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024    36 1504  496 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1284  4500 1539  506 25  0 74  1  0
 2  0  90112 2568940   1768 445144    0    0  1280     4 1448  473 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1248  291 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1338  424 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1272  305 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280   164 1465  514 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1252  271 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1344  423 25  1 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1246  270 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1470  484 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024    32 1251  293 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90112 2568940   1768 445144    0    0  1280     0 1339  418 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1308  311 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1340  417 25  1 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1470  575 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280    32 1330  412 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1378  343 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1344  452 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1242  274 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1368  403 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280    32 1296  316 25  0 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1537  555 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1313  337 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1338  432 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1298  307 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024    32 1394  450 25  0 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1268  307 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1341  401 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1296  291 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1498  550 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280    32 1261  294 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024  3624 1348  425 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90112 2568940   1768 445144    0    0  1280   816 1422  374 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1463  508 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1229  278 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1024    48 1306  415 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280    56 1253  292 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1335  431 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1357  351 26  0 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1341  394 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024    12 1256  283 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280    56 1403  430 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1407  394 25  0 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1303  383 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1282  297 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1319  392 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024    88 1334  341 25  1 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1322  431 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1236  282 25  0 75  0  0
 2  0  90112 2568940   1768 445144    0    0  1280     0 1337  387 25  1 74  0  0
 2  0  90112 2568940   1768 445144    0    0  1024     0 1505  401 26  0 74  0  0
