procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 623924 1706592   2588 775320   10   25   269   232  761  848 14  4 81  1  0
 2  0 623924 1706592   2588 775320    0    0 19772     0 1887  848 22  2 74  2  0
 2  0 623924 1706592   2588 775320    0    0  5176   236 1666  641 25  1 74  0  0
 2  0 623924 1706592   2588 775320    0    0  5248     0 1371  372 25  1 75  0  0
 2  0 623924 1706592   2588 775320    0    0  4480     0 1471  505 25  1 74  0  0
 2  0 623924 1706592   2588 775320    0    0  4352     0 1415  412 25  0 74  0  0
 2  0 623924 1706592   2588 775320    0    0  5248     0 1459  484 25  1 74  0  0
 2  0 623924 1706592   2588 775320    0    0  4480    68 1376  403 25  0 74  0  0
 2  0 623924 1706592   2588 775320    0    0  4352     0 1401  464 25  1 74  0  0
 2  0 623924 1706592   2588 775320    0    0  5248     0 1388  389 25  1 75  0  0
 2  0 623924 1706592   2588 775320    0    0  4480     0 1486  511 25  1 74  0  0
 2  0 623924 1706592   2588 775320    0    0  4352   228 1493  444 25  1 75  0  0
 2  0 623924 1706592   2588 775320    0    0  5248    40 1480  491 25  1 74  0  0
 2  0 623924 1706592   2588 775320    0    0  4352     0 1403  366 25  0 75  0  0
 2  0 623924 1706592   2588 775320    0    0  4480     0 1585  553 25  1 74  0  0
 2  0 623924 1706592   2588 775320    0    0  5248     0 1388  347 25  1 75  0  0
 2  0 623924 1706592   2588 775320    0    0  4388     0 1478  480 25  1 74  0  0
 2  0 623924 1706592   2588 775320    0    0  4480    32 1393  391 25  1 75  0  0
 2  0 623924 1706592   2588 775320    0    0  5248   240 1490  478 25  1 74  0  0
 2  0 623924 1706592   2588 775320    0    0  4352     0 1460  385 25  1 74  0  0
 2  0 623924 1706592   2588 775320    0    0  4352     0 1575  729 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 623924 1706592   2588 775320    0    0  5780     0 1478  419 25  0 75  0  0
 2  0 623924 1706592   2588 775320    0    0  4352    36 1462  499 25  1 74  0  0
 2  0 623924 1706592   2588 775320    0    0  4352     0 1476  516 25  1 75  0  0
 2  0 623924 1706592   2588 775320    0    0  5120   260 1563  512 25  1 74  0  0
 2  0 623924 1706592   2588 775320    0    0  4608     0 1371  370 25  0 74  0  0
 2  0 623924 1706592   2588 775320    0    0  4352     0 1484  542 25  1 74  0  0
 2  0 623924 1706592   2588 775320    0    0  4992    40 1394  404 25  0 75  0  0
 2  0 623924 1706592   2588 775320    0    0  4736     0 1433  466 25  1 74  0  0
 2  0 623924 1706592   2588 775320    4    0  4356   152 1367  354 25  1 75  0  0
 2  0 623924 1706592   2588 775320    0    0  5248     0 1473  523 25  1 74  0  0
 2  2 623924 1706592   2588 775320    0    0  3844 11480 1313  390 23  1 71  5  0
