procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1  90624 2520684   2028 466768    1    3   881   246  316  161 18  1 80  0  0
 2  0  90624 2520684   2028 466768    0    0 19044     0 1882  842 22  2 74  2  0
 3  0  90624 2520684   2028 466768    0    0  3328     0 1347  375 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3200     0 1257  299 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1351  398 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3328    60 1321  337 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  5920     0 1654  631 25  1 73  1  0
 2  0  90624 2520684   2028 466768    0    0  3744     0 1450  571 25  0 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1376  443 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1416  378 25  1 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3200    32 1426  472 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3328   476 1451  395 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1343  428 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3200     0 1340  308 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1390  439 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3200    36 1265  295 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3328    48 1527  564 26  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1264  297 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1323  388 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1242  273 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3200    16 1348  404 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90624 2520684   2028 466768    0    0  3328     0 1247  273 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1368  411 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3200   160 1308  285 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1443  481 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3200    40 1309  291 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3328   244 1461  428 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1326  323 25  1 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3200     0 1389  402 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3328   336 1445  388 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1373  407 25  1 74  0  0
 3  0  90624 2520684   2028 466768    0    0  3200    92 1308  332 25  0 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3328    60 1459  496 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1247  276 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3200     0 1409  403 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3328   360 1344  346 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3200    60 1370  426 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3456     0 1318  288 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3200    56 1373  385 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1391  373 25  1 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1380  400 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3200    40 1303  308 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90624 2520684   2028 466768    0    0  3328     0 1319  371 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3200     0 1379  337 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3328    56 1378  412 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3328   312 1435  376 25  0 75  0  0
 2  0  90624 2520684   2028 466768    0    0  3200    44 1486  478 25  1 74  0  0
 2  0  90624 2520684   2028 466768    0    0  3328     0 1324  290 25  1 75  0  0
