procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 109824 2545628   1968 457160    0    3   858   244  315  162 18  1 80  0  0
 2  0 109824 2545628   1968 457160    0    0 22864     0 1901  813 22  2 74  2  0
 2  0 109824 2545628   1968 457160    0    0  7808     0 1450  420 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7040     0 1414  383 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1391  386 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936    76 1445  481 25  0 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936   268 1496  439 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7680     0 1336  314 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7168     0 1394  400 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1349  323 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936    40 1450  412 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1332  309 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7040     0 1468  440 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936   288 1443  354 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7808     0 1450  420 25  1 74  0  0
 3  2 109824 2545628   1968 457160    0    0 36144  1292 3535 2942 35  8 48  9  0
 3  0 109824 2545628   1968 457160 16332    0 76164  1296 8463 8785 51 12 20 17  0
 3  0 109824 2545628   1968 457160    0    0 69604  4736 3531  643 47  2 49  1  0
 3  0 109824 2545628   1968 457160    0    0 71420     0 3515  512 49  2 49  0  0
 2  0 109824 2545628   1968 457160   76    0  8452  5012 1886 1054 25  1 72  1  0
 2  0 109824 2545628   1968 457160    0    0  7304  4932 1696  625 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2545628   1968 457160    0    0  7940 32952 1469  364 25  1 73  1  0
 2  0 109824 2545628   1968 457160    0    0  7808     0 1486  464 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1337  305 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7040   200 1371  414 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1314  272 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936  9176 1429  436 25  1 74  1  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1290  270 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7040     0 1376  384 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7808    60 1507  424 25  0 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1436  415 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936  1664 1974  531 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7040     0 1477  448 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1418  344 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7808    68 1374  386 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1381  357 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1410  425 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7040     0 1387  341 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1415  407 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7808    32 1368  337 25  0 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1347  387 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7424    40 1346  308 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2545628   1968 457160    0    0  7552     0 1359  381 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1316  290 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936    48 1384  395 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7808     0 1373  290 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7040    16 1558  464 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7940    88 1385  374 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1507  636 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7940     0 1358  323 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7808   780 1596  531 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7040     0 1333  276 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936 29016 1406  451 24  1 72  4  0
 2  0 109824 2545628   1968 457160    0    0  7040     0 1532  409 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  9304    16 1576  536 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7944     0 1392  343 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1445  473 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7680 22248 1454  347 25  1 73  1  0
 2  0 109824 2545628   1968 457160    0    0  7168     0 1414  404 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1325  284 25  0 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     8 1490  521 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1610  445 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7040    64 1398  418 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2545628   1968 457160    0    0  7808   396 1480  380 25  0 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1563  499 26  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936   156 1446  355 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7168    16 1433  410 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7808    44 1319  297 25  0 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7808     0 1574  517 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936   332 1573  436 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7040     0 1429  404 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1382  336 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936    36 1397  423 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936    24 1336  299 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7808     0 1485  445 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7040   236 1353  349 25  0 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1491  474 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936    68 1504  406 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1404  409 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7040     0 1327  291 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7808   224 1459  428 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1341  285 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936    52 1467  416 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7040 28932 1338  334 24  1 72  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2545628   1968 457160    0    0  7936     0 1399  418 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7552     0 1342  295 25  0 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7424     8 1384  398 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7808    68 1344  306 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7300 22152 1412  427 24  1 73  2  0
 2  0 109824 2545628   1968 457160    0    0  7680     0 1371  326 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1363  365 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1325  286 25  0 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7808    68 1544  491 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7040     0 1413  323 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1459  421 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1376  331 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1462  409 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7040    32 1350  309 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7808   104 1448  419 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1342  300 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7940     0 1369  382 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7044   108 1339  332 25  0 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1403  395 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1333  305 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7808     0 1446  414 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2545628   1968 457160    0    0  8116     0 1476  416 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7040    32 1416  407 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     4 1466  373 25  1 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1531  499 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1414  366 25  0 75  0  0
 2  0 109824 2545628   1968 457160    0    0  7808     0 1584  726 26  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7040   708 1545  482 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7936     0 1371  383 25  1 74  0  0
 2  0 109824 2545628   1968 457160    0    0  7948 28928 1628  492 25  1 72  2  0
