procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 109824 2584160   1812 454592    0    3   802   215  314  166 18  1 81  0  0
 2  0 109824 2584160   1812 454592    0    0 17048     0 1821  714 22  3 74  2  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1268  325 25  1 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1261  254 25  1 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1336     0 1266  348 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1280    72 1193  191 25  1 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1416     0 1291  358 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1149  163 25  1 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1229  294 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1221  220 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1280    36 1215  285 25  1 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1024   300 1317  291 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1268  313 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1167  186 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1292  325 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1024    36 1244  246 25  0 75  0  0
 3  0 109824 2584160   1812 454592    0    0  4004   220 1460  487 25  1 74  1  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1204  206 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1032     0 1334  429 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1816     0 1163  177 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1024    36 1206  289 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2584160   1812 454592    0    0  1280     0 1201  207 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1024   216 1328  330 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1179  179 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1229  266 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1280    36 1281  253 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1234  315 25  1 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1151  152 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1305  430 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1222  187 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1024   256 1432  424 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1292  3832 1298  297 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1262  315 25  1 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1295  288 25  0 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1244  310 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1280   412 1289  276 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1280   200 1315  367 25  0 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1174  176 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1294  322 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1161  161 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1319  344 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1024    36 1269  251 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2584160   1812 454592    0    0  1280     0 1244  344 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1227  217 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1286  309 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1166  181 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1280    32 1268  317 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1354  487 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1340  369 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1169  185 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1236  292 25  0 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1280    32 1174  212 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1242  315 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1211  207 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1294  317 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1149  175 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1024    32 1238  319 25  1 74  0  0
 2  0 109824 2584160   1812 454592    0    0  1280     0 1166  174 25  0 75  0  0
 2  0 109824 2584160   1812 454592    0    0  1024     0 1268  331 25  0 74  0  0
