procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 109824 2565236   1980 442588    1    6  1068   326  385  218 21  1 77  1  0
 2  0 109824 2565236   1980 442588    0    0 18948     0 1952  875 22  2 74  2  0
 2  0 109824 2565236   1980 442588    0    0  3460     0 1382  373 25  0 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3200     0 1366  440 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3508     0 1359  384 25  0 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3456   324 1400  483 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3200    16 1278  279 25  0 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3200     0 1531  624 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3328     0 1344  319 25  0 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3200     0 1351  413 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3328    56 1286  321 25  0 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3200     0 1388  428 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3328     0 1271  289 25  0 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3200   136 1402  425 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3328     0 1338  338 25  0 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3328    28 1479  499 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3200     0 1359  357 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3200     0 1404  450 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3328     0 1304  308 25  1 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3328   388 1476  524 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  6099    60 1629  689 25  1 72  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2565236   1980 442588    0    0  3200     0 1351  412 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3200     0 1264  301 25  0 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3456     0 1329  407 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3200     0 1269  289 25  0 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3200    52 1424  470 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3328     0 1305  313 25  1 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3328     0 1377  426 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3200     0 1410  387 25  0 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3200     0 1399  423 25  1 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3200    72 1413  360 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3468   328 1456  479 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3200     4 1296  305 25  1 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3328     0 1398  439 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3200     0 1336  291 25  0 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3328    52 1372  425 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3200    12 1384  326 25  0 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3200     0 1395  451 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3456     0 1332  315 25  0 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3200     0 1397  438 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3200     0 1452  391 25  1 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3200    40 1461  481 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2565236   1980 442588    0    0  3328     0 1280  307 25  0 75  0  0
 2  0 109824 2565236   1980 442588    0    0  3328    16 1528  498 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  5924     0 1522  496 25  1 74  1  0
 2  0 109824 2565236   1980 442588    0    0  3200     0 1337  405 25  1 74  0  0
 2  0 109824 2565236   1980 442588    0    0  3328    60 1334  315 25  0 75  0  0
