procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 961588 2004764   2056 603940    9   30  6268    86  585  899  6  9 76  9  0
 2  0 961588 2004764   2056 603940    0    0 17164     0 1934  891 22  2 74  2  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1347  462 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1587  727 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1584     0 1411  451 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024    72 1513  484 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280   832 1260  308 25  1 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1307  389 25  1 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1248  350 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1307  373 25  1 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280    48 1298  328 25  0 75  0  0
 8  0 961588 2004764   2056 603940    0    0  8052   364 2736 2620 33  6 60  1  0
 3  0 961588 2004764   2056 603940    0    0 14380     0 4099 3451 51  5 43  1  0
 3  0 961588 2004764   2056 603940    0    0  1028     0 4939 1196 54  4 43  0  0
 3  0 961588 2004764   2056 603940    0    0  1212     0 5677 2160 56  4 41  0  0
 3  0 961588 2004764   2056 603940    0    0  1024   108 2806  639 31  1 68  0  0
 5  0 961588 2004764   2056 603940    0    0  1040  1424 3789 2470 51  9 41  0  0
 2  0 961588 2004764   2056 603940    0    0  1472    96 2332 2547 30  4 67  0  0
 2  0 961588 2004764   2056 603940    0    0  1028   132 1326  398 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1365  395 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1032     0 1449  416 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 961588 2004764   2056 603940    0    0  1280     0 1487  479 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1424   520 1416  400 26  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1360  442 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1381  491 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1320     0 1431  445 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1269  348 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280    68 1327  394 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1289  332 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0 19228    24 2754  825 39  2 59  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1256  302 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024   920 3248  917 59  1 40  0  0
 2  0 961588 2004764   2056 603940    0    0  3380  2064 1695  685 25  1 73  1  0
 2  0 961588 2004764   2056 603940    0    0  1024    12 1493  520 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1284     0 1403  394 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1433  442 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1261  289 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280    36 1509  556 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1279  356 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1346  404 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1040     0 1302  324 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280   108 1515  624 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 961588 2004764   2056 603940    0    0  1024   948 2129  670 33  1 67  0  0
 2  1 961588 2004764   2056 603940    0    0  7152     0 1594  616 25  1 73  1  0
 2  0 961588 2004764   2056 603940    0    0  5676     0 1643  695 26  1 72  2  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1400  452 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024    68 1233  301 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1288 12116 1472  466 25  1 70  4  0
 2  0 961588 2004764   2056 603940    0    0  1024     4 1393  403 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1413  457 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1269  334 25  1 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1324    44 1332  424 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024   400 1350  353 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1377  426 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1292  360 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1353  405 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280    40 1386  401 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1404  464 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1280  314 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1359  415 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1284  1864 1307  328 25  1 72  3  0
 2  0 961588 2004764   2056 603940    0    0  1068    76 1379  421 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1471  438 26  0 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 961588 2004764   2056 603940    0    0  1032 22132 1791  651 25  1 72  2  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1249  305 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1456  661 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1290  292 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280   136 1337  425 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024    20 1401  386 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1385  422 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1239  282 25  1 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280   124 1315  426 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1365  346 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1328     0 1443  538 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024   248 1353  386 25  1 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1371  448 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024    44 1368  346 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     4 1430  487 25  1 74  0  0
 2  0 961588 2004764   2056 603940    4    0  1284     0 1243  321 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1387  450 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1412   392 1494  475 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1072     0 1401  466 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280   164 1364  321 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1330  395 25  0 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 961588 2004764   2056 603940    0    0  1280     0 1276  354 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024   220 1424  455 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1303  372 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1421  430 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1280  309 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1321  392 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280    40 1305  309 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280   136 1401  415 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     4 1291  339 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280   132 1417  481 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1028  3624 1320  360 26  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280    80 1327  422 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1343  346 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1439  456 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024   124 1316  356 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1311  383 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024  1944 1427  393 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1385  432 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1327  325 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280    12 1463  496 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1306  363 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 961588 2004764   2056 603940    0    0  1024     4 1351  384 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280   200 1356  351 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1307  383 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1301  310 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1322  401 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1364  400 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024    40 1438  470 26  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1234  298 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024   212 1389  467 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1340  413 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1076     0 1411  446 25  1 74  0  0
 3  0 961588 2004764   2056 603940    0    0  1280   172 1375  400 25  0 74  0  0
 2  0 961588 2004764   2056 603940    8    0  1288     0 1316  423 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1315  343 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1415  447 25  1 74  0  0
 3  0 961588 2004764   2056 603940    0    0  1080  1864 2506 1806 33  4 63  0  0
 4  0 961588 2004764   2056 603940    0    0  1732   152 4287 3290 55  7 38  0  0
 3  0 961588 2004764   2056 603940    0    0  1024     0 3958  987 52  4 45  0  0
 8  0 961588 2004764   2056 603940    0    0  1024     0 5939 2148 56  4 40  0  0
 3  0 961588 2004764   2056 603940    0    0  1024   412 2185  578 29  2 69  0  0
 3  0 961588 2004764   2056 603940    0    0  1024  3748 3696 2653 51  9 40  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 961588 2004764   2056 603940    0    0  1280    92 2055 2184 29  3 68  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1333  430 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1323  391 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024    20 1323  387 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1307  310 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024   512 1362  427 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1255  320 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1431  497 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1384  441 26  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     8 1298  383 25  1 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280    80 1337  341 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1352  432 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1305  348 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024    24 1397  443 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1503  454 26  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024    48 1361  439 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1374  378 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1373  446 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024   912 1486  545 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1311  395 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024    36 1289  342 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 961588 2004764   2056 603940    0    0  1280     0 1399  442 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1271  312 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1388  423 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024   120 1524  497 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280   100 1926  837 33  1 66  0  0
 2  0 961588 2004764   2056 603940    0    0  1024   212 1424  435 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1537  651 26  1 73  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1279  330 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280   440 1536  511 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1032  3716 1522  504 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1389  412 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1312  387 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1308  399 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1028 13712 1474  437 25  1 73  1  0
 2  0 961588 2004764   2056 603940    0    0  1280   208 1370  423 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280   608 1523  502 25  0 74  0  0
 3  0 961588 2004764   2056 603940    0    0  1024     0 1472  486 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1381  413 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1347  433 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280   160 1334  359 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1368  421 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 961588 2004764   2056 603940    0    0  1280     0 1394  385 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1299  394 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280    24 1288  373 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024    44 1329  406 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280    40 1347  357 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1369  446 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1390  441 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1477  500 26  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280    32 1315  390 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1449  489 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1355  384 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1420   104 1348  435 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024  1864 1385  367 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1345  425 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024    28 1317  384 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1464   112 1421  530 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  8384   808 1969 1014 26  1 72  2  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1401  464 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1260  307 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280  3688 1465  655 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024    80 1309  394 25  0 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 961588 2004764   2056 603940    0    0  1280     4 1324  392 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024   180 1290  297 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1392  472 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1269  323 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024    36 1526  564 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1341  407 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1449  497 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280    28 1326  322 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1342  448 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1288    48 1364  379 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1347  414 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280  1864 1379  408 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024    24 1413  471 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1438  414 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024    88 1431  460 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1305  358 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1428  474 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1283  358 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1355  428 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024  2456 1375  361 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1355  413 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 961588 2004764   2056 603940    0    0  1024     0 1271  327 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1302  365 25  1 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1346  389 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1433  497 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024   168 1419  432 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1343  402 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1351  349 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1290  389 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1340  375 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1284  1396 1574  517 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1275  309 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024  1864 1465  480 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1392  380 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1363  446 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280   124 1446  464 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1348  426 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280   100 1380  329 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1028     0 1419  476 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1284  317 25  0 75  0  0
 2  0 961588 2004764   2056 603940    0    0  1024   104 1329  405 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1256  331 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 961588 2004764   2056 603940    0    0  1036    32 1459  487 25  1 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1280     0 1467  403 25  0 74  0  0
 2  0 961588 2004764   2056 603940    0    0  1024     0 1467  464 25  1 74  0  0
