procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 961588 2173716   1936 574700   10   30  6292    85  586  903  6  9 76  9  0
 2  0 961588 2173716   1936 574700    0    0 19104     0 1904  909 22  2 74  2  0
 2  0 961588 2173716   1936 574700    0    0  3332     0 1433  465 25  0 75  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1367  395 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1397  415 26  0 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3200    64 1460  542 25  1 74  0  0
 2  0 961588 2173716   1936 574700    4    0  3204     0 1336  343 25  0 75  0  0
 2  0 961588 2173716   1936 574700    0    0  3224     0 1449  436 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3328     0 1360  304 25  0 75  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1472  475 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3328    40 1327  333 25  0 75  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1410  469 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1356  376 25  0 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1380  411 25  1 75  0  0
 2  0 961588 2173716   1936 574700    0    0  3228     0 1358  369 25  1 75  0  0
 2  0 961588 2173716   1936 574700    0    0  3328    32 1391  431 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3200   160 1302  336 25  0 75  0  0
 2  0 961588 2173716   1936 574700    0    0  3328     0 1403  515 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1293  296 25  0 75  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1396  415 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3200    32 1454  394 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 961588 2173716   1936 574700    0    0  3864     0 1500  523 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3468   116 1523  480 25  0 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1457  479 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1431  355 25  1 75  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1407  416 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3328     0 1319  320 25  1 75  0  0
 2  0 961588 2173716   1936 574700    0    0  3368  2000 1536  546 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3328     0 1261  283 25  0 75  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1348  422 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1369  364 25  0 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3508  1400 1772  724 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1344  473 25  0 75  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1393  442 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3200    84 1382  340 25  0 75  0  0
 2  0 961588 2173716   1936 574700    0    0  3328     0 1402  488 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3328   108 1249  300 25  0 75  0  0
 2  0 961588 2173716   1936 574700    0    0  3200   148 1370  400 25  1 74  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1337  301 25  0 75  0  0
 2  0 961588 2173716   1936 574700    0    0  3200     0 1313  363 25  1 74  0  0
