procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 961588 2154680   2068 576368    9   30  6271    86  586  899  6  9 76  9  0
 2  0 961588 2154680   2068 576368    0    0 18576     0 1954  877 22  2 74  2  0
 2  0 961588 2154680   2068 576368    0    0  3500     0 1316  380 25  0 75  0  0
 2  0 961588 2154680   2068 576368    0    0  3332     0 1432  459 25  1 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3328     0 1355  397 25  0 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3328    60 1546  498 25  1 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3328     0 1374  382 25  1 75  0  0
 2  0 961588 2154680   2068 576368    0    0  3328     0 1346  397 25  1 75  0  0
 2  0 961588 2154680   2068 576368    0    0  3200     0 1335  320 25  0 75  0  0
 2  0 961588 2154680   2068 576368    0    0  3328     0 1359  384 25  1 75  0  0
 2  0 961588 2154680   2068 576368    0    0  3348  1936 1625  462 27  1 72  1  0
 2  0 961588 2154680   2068 576368    0    0  3328     0 1456  443 25  1 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3200     0 1491  653 25  0 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3332    48 1384  466 25  0 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3328     0 1354  353 25  0 75  0  0
 2  0 961588 2154680   2068 576368    0    0  3328     0 1386  414 25  1 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3336     0 1332  327 25  1 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3328     0 1451  472 25  1 74  0  0
 2  0 961588 2154680   2068 576368    0    0  4016    40 1420  460 25  0 74  1  0
 2  0 961588 2154680   2068 576368    0    0  3200     0 1351  378 25  1 75  0  0
 2  0 961588 2154680   2068 576368    0    0  3456     0 1341  321 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 961588 2154680   2068 576368    0    0  3200     0 1460  444 25  1 74  0  0
 3  0 961588 2154680   2068 576368    0    0  9440     0 1771  713 25  1 72  2  0
 2  0 961588 2154680   2068 576368    0    0  3456   668 1635  572 25  1 74  0  0
 2  0 961588 2154680   2068 576368    4    0  7764   188 2009 1718 30  3 67  1  0
 2  0 961588 2154680   2068 576368    0    0  3456     0 1373  429 25  1 74  0  0
 6  0 961588 2154680   2068 576368    0    0 26272   320 4490 5722 54 10 33  3  0
 3  0 961588 2154680   2068 576368    0    0 17152     0 4654 3448 55  7 38  0  0
 3  0 961588 2154680   2068 576368    0    0  2748     0 5401 1319 56  4 41  0  0
 2  0 961588 2154680   2068 576368    0    0  4240     0 5246 2147 50  3 46  0  0
 3  0 961588 2154680   2068 576368    0    0  2944     0 2134  542 32  3 65  0  0
 2  0 961588 2154680   2068 576368    0    0  2456  1732 4346 4395 51  8 40  1  0
 2  0 961588 2154680   2068 576368    0    0  3328     0 1408  356 25  1 75  0  0
 2  0 961588 2154680   2068 576368    0    0  3368     0 1351  415 25  1 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3204   496 1473  470 25  1 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3328     0 1493  504 25  1 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3328   352 1524  440 25  0 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3328     0 1356  384 25  1 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3200     0 1255  294 25  0 75  0  0
 2  0 961588 2154680   2068 576368    0    0  3500    64 1417  453 25  1 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3200     0 1265  277 25  1 75  0  0
 2  0 961588 2154680   2068 576368    0    0  3328   352 1468  481 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 961588 2154680   2068 576368    0    0  3328     0 1347  398 25  1 75  0  0
 2  0 961588 2154680   2068 576368    0    0  3328     0 1450  454 25  1 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3212   148 1381  391 25  0 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3372     0 1682  584 25  1 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3328     0 1259  297 25  0 75  0  0
 2  0 961588 2154680   2068 576368    0    0  3200    20 1383  424 25  1 74  0  0
 2  0 961588 2154680   2068 576368    0    0  3456     4 1390  406 25  0 74  0  0
