procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 623924 1718076   2472 775328   10   25   260   232  761  848 14  4 81  1  0
 2  0 623924 1718076   2472 775328    0    0 22124     0 1499 1008  3  3 55 39  0
 2  0 623924 1718076   2472 775328    0    0 134144     0 2247  453 23  2 74  0  0
 2  0 623924 1718076   2472 775328    0    0 135936     0 2279  479 23  2 74  0  0
 2  0 623924 1718076   2472 775328    0    0 134452     0 2456  656 24  2 74  0  0
 2  0 623924 1718076   2472 775328    0    0 110852    56 2222  822 19  2 71  8  0
 2  0 623924 1718076   2472 775328    0    0 134948     0 2195  418 23  2 74  0  0
 2  0 623924 1718076   2472 775328    0    0 135440     0 2276  619 24  2 74  0  0
 2  0 623924 1718076   2472 775328    0    0 135076     0 2491  521 24  2 74  0  0
