procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 623924 1383892   2800 806456    9   24   315   252  748  824 15  4 81  1  0
 1  0 623924 1383892   2800 806456    0    0 15644   548 1646 1123  4  3 60 33  0
 2  0 623924 1383892   2800 806456    0    0  3444     0 1452  450 23  2 72  3  0
 2  0 623924 1383892   2800 806456    0    0  2304     0 1369  465 24  1 74  1  0
 2  0 623924 1383892   2800 806456    0    0  2180     0 1418  436 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1379  486 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  1808  9640 1253  473 21  1 71  8  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1402  481 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1447  444 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1419  461 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  9172     0 1830  736 25  1 73  2  0
 2  0 623924 1383892   2800 806456    0    0  2516   404 1638  658 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2068     0 1318  364 25  0 75  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1521  528 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1364  366 25  0 75  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1451  503 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2312   416 1580  682 25  1 74  1  0
 2  0 623924 1383892   2800 806456    0    0  2088  1812 1431  429 25  0 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1500  525 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2056     0 1503  541 25  0 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2052     0 1503  561 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 623924 1383892   2800 806456    0    0  2180   140 1355  420 25  0 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2304     0 1589  708 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1675  543 26  1 73  0  0
 2  0 623924 1383892   2800 806456    0    0  1924   220 2088  778 33  1 65  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1377  414 25  0 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2184     0 1526  733 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2304     0 1368  388 25  0 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1421  503 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048    40 1302  343 25  0 75  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1433  513 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048   276 1451  422 25  0 75  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1467  476 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1289  359 25  0 75  0  0
 2  0 623924 1383892   2800 806456    0    0  2052    60 1410  493 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     8 1507  449 25  0 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048   296 1561  551 25  1 74  0  0
 2  1 623924 1383892   2800 806456    0    0  1568 57820 1788 1234 20  3 59 18  0
 2  0 623924 1383892   2800 806456    0    0  2048  7184 1498  557 25  1 74  1  0
 2  0 623924 1383892   2800 806456    0    0  2048  2000 1429  405 25  0 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2304     0 1446  522 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048   748 1490  421 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 623924 1383892   2800 806456    0    0  2048     0 1532  550 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2184   116 1389  411 25  0 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048   200 1516  496 27  1 72  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     8 1363  364 25  0 75  0  0
 2  0 623924 1383892   2800 806456    0    0  2084     0 1472  530 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1294  331 25  0 75  0  0
 3  0 623924 1383892   2800 806456    4    0  2368    36 1517  635 25  1 74  0  0
 3  0 623924 1383892   2800 806456    0    0 21548     0 4402 5359 48 11 39  2  0
 3  0 623924 1383892   2800 806456    0    0  1800     0 3892 1273 53  3 44  0  0
 3  0 623924 1383892   2800 806456    0    0  2048   464 4701 1047 53  3 43  0  0
 2  0 623924 1383892   2800 806456    0    0  1988     0 3383 1963 35  2 63  0  0
 3  0 623924 1383892   2800 806456    0    0  2048   216 3319 2413 45  8 47  0  0
 2  0 623924 1383892   2800 806456    0    0  1936    88 2672 2380 36  4 60  0  0
 2  0 623924 1383892   2800 806456    0    0  2064   336 1823  670 26  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2076    32 1680  822 26  1 73  0  0
 2  0 623924 1383892   2800 806456    0    0  2048    92 1484  545 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048     0 1448  504 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2304   528 1456  418 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2052     0 1573  561 25  1 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2072     0 1542  487 26  0 74  0  0
 2  0 623924 1383892   2800 806456    0    0  2048    44 1461  476 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
