procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 622388 1710356   2052 789268   10   25   206   194  765  856 14  4 81  0  0
 2  0 622388 1710356   2052 789268    0    0 18128     0 1732  726 22  2 74  2  0
 2  0 622388 1710356   2052 789268    0    0  2976     0 1324  379 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1230  261 25  1 75  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1289  361 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048    84 1264  319 25  0 75  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     4 1330  358 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1235  265 25  0 75  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1312  393 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  9176     0 1728  626 25  1 72  2  0
 2  0 622388 1710356   2052 789268    0    0  2048    32 1349  428 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1201  231 25  0 75  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1294  360 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2304     0 1205  229 25  0 75  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1421  443 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2056    32 1348  369 25  0 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048   576 1675  798 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1314  315 25  1 75  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1391  410 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1213  238 25  0 75  0  0
 2  0 622388 1710356   2052 789268    0    0  2048    40 1292  373 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 622388 1710356   2052 789268    0    0  2048     4 1368  416 25  0 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1381  395 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1228  240 25  0 75  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1328  407 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048    32 1251  287 25  0 75  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1341  402 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1479  410 25  0 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1295  364 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1205  226 25  0 75  0  0
 2  0 622388 1710356   2052 789268    0    0  2048    32 1323  392 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2072 64500 1379  386 25  1 70  4  0
 2  0 622388 1710356   2052 789268    0    0  2048    44 1344  381 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1260  292 25  0 75  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1386  421 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048   108 1279  317 25  0 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048   756 1578  581 25  1 74  0  0
 2  0 622388 1710356   2052 789268    4    0  2236     0 1300  308 25  0 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1363  410 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048    20 1349  337 25  0 75  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1322  385 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048    36 1276  274 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 622388 1710356   2052 789268    0    0  2048     0 1337  401 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1236  283 25  1 75  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1387  431 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1247  275 25  0 75  0  0
 2  0 622388 1710356   2052 789268    0    0  2048    36 1403  434 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1331  316 25  0 75  0  0
 2  0 622388 1710356   2052 789268    0    0  2048     0 1456  535 25  1 74  0  0
 2  0 622388 1710356   2052 789268    0    0  2584     0 1270  277 25  0 74  0  0
