procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 623924 1682992   2948 777544   10   24   300   246  752  832 15  4 81  1  0
 2  0 623924 1682992   2948 777544    0    0 20148     0 2024 1004 22  2 74  2  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1457  463 25  0 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1435  462 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4496     0 1414  398 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352    84 1499  499 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248    20 1450  398 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1558  554 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1487  399 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1539  611 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480    36 1412  368 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1412  491 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1372  398 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1517  497 25  1 74  0  0
 3  0 623924 1682992   2948 777544    0    0  5376     0 1372  336 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352    68 1447  497 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4492     0 1483  429 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1461  470 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4508     0 1421  369 25  0 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1540  507 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  5248    40 1397  416 25  0 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 623924 1682992   2948 777544    0    0  4480     0 1427  471 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1359  393 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1455  479 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1417  378 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352    36 1409  457 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1518  442 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1646  794 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1347  346 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1398  448 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352    32 1422  433 25  0 75  0  0
 1  2 623924 1682992   2948 777544    0    0  3840 29164 1492  615 22  2 65 12  0
 2  2 623924 1682992   2948 777544    0    0  4136 60552 1737 1188 20  2 30 48  0
 2  1 623924 1682992   2948 777544    0    0  2724 60364 1441  777 16  3 51 30  0
 2  0 623924 1682992   2948 777544    0    0  4368  1944 1442  432 24  1 72  4  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1440  491 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0 12120   308 1894  875 25  1 71  3  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1516  510 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  7444   420 2048 1669 29  3 67  1  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1456  511 25  1 75  0  0
 3  0 623924 1682992   2948 777544    0    0 28684   272 4482 6150 50 10 38  2  0
 3  0 623924 1682992   2948 777544    0    0  4428     0 3968 1225 52  4 44  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 623924 1682992   2948 777544    0    0  4776     0 4957  999 54  3 43  0  0
 2  0 623924 1682992   2948 777544    0    0  4108     0 4911 2481 45  3 52  0  0
 3  1 623924 1682992   2948 777544    0    0  4352   480 3184  886 40  5 54  0  0
 2  0 623924 1682992   2948 777544    0    0  4628   160 3332 4002 41  7 52  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1388  345 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     4 1481  507 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4616   528 1414  425 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1603  545 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4992     0 1460  441 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4608     0 1514  475 25  1 74  0  0
 3  0 623924 1682992   2948 777544    0    0  4480     0 1537  476 25  0 74  0  0
 3  0 623924 1682992   2948 777544    0    0  5248    68 1471  485 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352   320 1587  514 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1435  455 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5252     0 1658  504 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0 11116     0 1790  702 25  1 72  2  0
 2  0 623924 1682992   2948 777544    0    0  4516   140 1521  439 25  0 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4864     0 1479  484 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4736   344 1537  531 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1448  458 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5376     0 1435  399 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 623924 1682992   2948 777544    0    0  4380  1912 1521  550 25  1 74  0  0
 3  0 623924 1682992   2948 777544    0    0  4356 17664 1421  434 23  1 70  7  0
 2  1 623924 1682992   2948 777544    0    0  2708 62356 1671 1006 17  3 46 34  0
 2  1 623924 1682992   2948 777544    0    0  2564 60592 1291  635 16  2 49 32  0
 2  0 623924 1682992   2948 777544    0    0  4484 12404 1666  642 24  1 71  4  0
 2  0 623924 1682992   2948 777544    0    0  4352   416 1510  491 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248  7704 1621  600 25  1 74  1  0
 2  0 623924 1682992   2948 777544    0    0  4612   244 2002  865 30  1 69  1  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1746  575 29  1 70  0  0
 2  0 623924 1682992   2948 777544    0    0  4352    24 1408  421 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  5376   256 1591  538 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1367  361 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352    44 1472  503 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     4 1350  329 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1473  493 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1430  375 25  1 75  0  0
 5  0 623924 1682992   2948 777544    0    0  5248     0 1499  496 25  1 74  0  0
 3  0 623924 1682992   2948 777544    0    0  4480    32 1359  361 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1436  456 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1340  373 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1460  492 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 623924 1682992   2948 777544    0    0  4480     0 1477  445 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  5276  1896 1624  579 25  1 71  4  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1405  376 25  1 75  0  0
 1  2 623924 1682992   2948 777544    0    0  4096 13120 1347  505 21  1 70  8  0
 2  0 623924 1682992   2948 777544    0    0  4736  7556 1541  467 24  1 73  2  0
 2  1 623924 1682992   2948 777544    0    0  4528     0 1671  735 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480   584 1515  439 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1493  485 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1464  424 25  0 75  0  0
 2  2 623924 1682992   2948 777544    0    0  4368 35612 1546  578 24  1 61 14  0
 2  1 623924 1682992   2948 777544    0    0  2704 55104 1277  599 17  1 47 35  0
 3  0 623924 1682992   2948 777544    4    0  4564 18332 3099 2967 35  7 50  8  0
 3  0 623924 1682992   2948 777544    0    0  3584     0 3722 2620 52  5 43  0  0
 3  0 623924 1682992   2948 777544    0    0  4352     0 4348 1161 55  4 41  0  0
 2  0 623924 1682992   2948 777544    0    0  3584     0 5137 2079 48  3 48  0  0
 5  0 623924 1682992   2948 777544    0    0  4352     0 2217  696 34  4 63  0  0
 2  0 623924 1682992   2948 777544    0    0  4376   848 3981 4315 48  9 43  0  0
 2  0 623924 1682992   2948 777544    0    0  4480   280 1708  766 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352    36 1452  493 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1468  498 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1424  397 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 623924 1682992   2948 777544    0    0  4352  4612 1416  531 22  1 74  3  0
 2  0 623924 1682992   2948 777544    0    0  4352   556 1415  397 26  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1442  482 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5376     0 1424  412 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1398  440 25  1 74  0  0
 2  1 623924 1682992   2948 777544    0    0  4360 14964 1478  435 25  1 71  3  0
 2  0 623924 1682992   2948 777544    0    0  3628 13824 1402  613 21  1 72  6  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1433  416 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1376  443 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1361  363 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  5248  1812 1473  504 25  1 74  0  0
 1  2 623924 1682992   2948 777544    0    0  3096 28600 1243  472 18  1 67 14  0
 1  2 623924 1682992   2948 777544    0    0  1800 39292 1210  686 11  2 49 38  0
 2  0 623924 1682992   2948 777544    0    0  3980  8864 1342  433 22  1 67 10  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1494  521 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248   344 1572  489 25  0 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352   120 1456  472 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1376  391 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1471  466 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1356  341 25  1 75  0  0
 3  0 623924 1682992   2948 777544    0    0  4480   148 1714  801 27  1 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 623924 1682992   2948 777544    0    0  5248     0 1661  457 31  1 69  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1448  502 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1596  582 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5376     0 1468  532 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352    52 1471  449 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1492  520 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     4 1467  431 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1469  440 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1361  374 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4992    36 1429  468 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4736     0 1336  348 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1478  512 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5120     0 1342  346 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4608     0 1433  467 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352    20 1334  358 25  0 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248   316 1541  519 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     8 1547  463 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1551  525 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5252   564 1443  386 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352    60 1496  524 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480    36 1476  430 25  0 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 623924 1682992   2948 777544    0    0  4364     0 1856  577 30  1 70  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1619  484 26  1 74  0  0
 1  1 623924 1682992   2948 777544    0    0  1796 24088 1362  823 14  3 63 21  0
 1  4 623924 1682992   2948 777544    0    0  1428 10828  821  672  6  1 61 33  0
 2  3 623924 1682992   2948 777544    0    0  2072 14396 1155  702 11  2 29 59  0
 2  2 623924 1682992   2948 777544    0    0  1800 17624 1319  824 16  2 27 55  0
 2  2 623924 1682992   2948 777544    0    0  1792 27060  905  586  9  2 25 65  0
 2  0 623924 1682992   2948 777544    0    0  2580 62232 1525  924 17  2 46 36  0
 2  0 623924 1682992   2948 777544    0    0  5376   224 1534  467 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1528  548 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1357  358 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1444  506 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4484     0 1403  364 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352    60 1429  483 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1393  419 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1556  553 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4376     0 1743  480 28  0 72  0  0
 2  0 623924 1682992   2948 777544    0    0  4356   196 1484  519 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5376   264 1526  442 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1424  476 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1375  366 25  0 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 623924 1682992   2948 777544    0    0  5248     0 1474  499 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480    68 1401  405 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352   128 1592  554 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1360  379 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     4 1445  502 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1309  344 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  5248    36 1464  507 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352   260 1381  374 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4480   288 1596  589 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1368  378 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4364     0 1539  557 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480    48 1433  417 25  0 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248   248 1477  510 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352   212 1440  399 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     4 1577  598 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1441  371 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352    40 1425  482 25  1 74  0  0
 2  1 623924 1682992   2948 777544    0    0  4540 126700 1802  790 24  3 62 11  0
 2  1 623924 1682992   2948 777544    0    0  2692 11132 1269  728 16  2 50 33  0
 1  3 623924 1682992   2948 777544    0    0  2048  9920 1110  612 14  1 46 39  0
 2  0 623924 1682992   2948 777544    0    0  3204  5228 1363  724 20  1 52 27  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 623924 1682992   2948 777544    0    0  3584   324 1177  372 20  0 67 13  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1495  521 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1461  440 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1524  540 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1385  376 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4368    36 1419  489 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1352  367 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  5376   248 1487  510 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1320  370 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1399  453 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248    36 1377  348 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1485  520 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1387  380 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1465  491 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1348  352 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352    36 1548  550 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1341  369 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1563  570 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1465  423 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1515  497 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352   344 1412  350 25  1 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 623924 1682992   2948 777544    0    0  4480     0 1444  479 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1406  397 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352    36 1725  847 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1362  358 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  5248    36 1405  465 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1335  360 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4368     0 1526  565 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  5376    16 1440  381 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1490  520 25  1 74  0  0
 2  2 623924 1682992   2948 777544    0    0  2076 48716 1194  534 13  1 57 29  0
 2  0 623924 1682992   2948 777544    0    0  3220 97308 1721  999 20  3 58 19  0
 2  0 623924 1682992   2948 777544    0    0  5248   684 1582  509 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1464  501 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352     0 1349  352 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  5248     0 1459  469 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4352   320 1417  373 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1423  481 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480     0 1502  434 25  0 75  0  0
 2  0 623924 1682992   2948 777544    0    0  5120     0 1504  474 25  1 74  0  0
 2  0 623924 1682992   2948 777544    0    0  4480    12 1380  375 25  1 75  0  0
 2  0 623924 1682992   2948 777544    0    0  4608    44 1415  465 25  1 74  0  0
