procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 488704 1600540   8304 758412    5   14   178   223  621  608 24  3 72  0  0
 3  0 488704 1600540   8304 758412    0    0    84   128 1775  966 25  1 74  0  0
 3  0 488704 1600540   8304 758412    0    0     0     0 1804 1018 25  1 74  0  0
 3  0 488704 1600540   8304 758412    0    0     0    20 1725  942 25  1 74  0  0
 3  0 488704 1600540   8304 758412    0    0   136     0 2063 1151 26  1 73  0  0
 2  0 488704 1600540   8304 758412    0    0   396   608 1751  979 26  1 73  0  0
 2  0 488704 1600540   8304 758412    0    0     0     0 1824 1046 25  1 74  0  0
 2  0 488704 1600540   8304 758412    0    0     0     0 1739  962 26  1 74  0  0
 2  0 488704 1600540   8304 758412    0    0     0     0 1828 1026 26  1 74  0  0
 2  0 488704 1600540   8304 758412    0    0     0    20 1778  940 26  0 74  0  0
 2  0 488704 1600540   8304 758412    0    0    28   184 2680 2778 31  2 67  0  0
 2  0 488704 1600540   8304 758412    0    0     8   204 1776 1047 26  0 74  0  0
 2  0 488704 1600540   8304 758412    0    0     0  1620 2253 1299 26  1 73  0  0
 2  0 488704 1600540   8304 758412    0    0     0     0 1726  945 26  1 74  0  0
 2  0 488704 1600540   8304 758412    0    0     0     0 1778 1008 26  1 74  0  0
 2  0 488704 1600540   8304 758412    0    0     0   812 1768  914 26  1 74  0  0
 2  0 488704 1600540   8304 758412    0    0   536   104 1939 1101 26  1 73  0  0
 2  0 488704 1600540   8304 758412    0    0     0    44 2208 1405 25  2 74  0  0
 2  0 488704 1600540   8304 758412    0    0     0     0 1723  974 25  1 74  0  0
 2  0 488704 1600540   8304 758412    0    0     0     0 1634  906 26  1 74  0  0
 2  0 488704 1600540   8304 758412    0    0     0     0 1816 1058 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 488704 1600540   8304 758412    0    0     0   112 2072 1153 25  1 74  0  0
 2  0 488704 1600540   8304 758412    0    0     0  1648 1804 1056 25  1 73  0  0
 2  0 488704 1600540   8304 758412    0    0     0    20 1841 1091 25  1 74  0  0
 2  0 488704 1600540   8304 758412    0    0     0     0 1882 1025 26  1 74  0  0
 2  0 488704 1600540   8304 758412    0    0     4   216 1732  967 25  1 74  0  0
 3  0 488704 1600540   8304 758412    0    0    36     0 4086 3884 45  4 51  0  0
 2  0 488704 1600540   8304 758412    0    0    16    88 2522 1543 31  1 68  0  0
 6  0 488704 1600540   8304 758412    0    0  1316     0 7584 8596 71 23  5  0  0
 2  0 488704 1600540   8304 758412    0    0   496    12 5607 8096 66 10 24  0  0
 3  0 488704 1600540   8304 758412    0    0     0   308 2713 2078 27  2 71  0  0
 2  0 488704 1600540   8304 758412    0    0     8     0 2748 2030 27  1 73  0  0
 2  0 488704 1600540   8304 758412    0    0     0   200 2028 1135 26  1 74  0  0
 2  0 488704 1600540   8304 758412    0    0     0     0 1920 1020 26  1 74  0  0
