procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 488704 1615152   5504 740848    4   14   176   220  619  604 24  3 72  0  0
 2  0 488704 1615152   5504 740848    0    0    88   944 2037 1187 25  2 73  0  0
 2  0 488704 1615152   5504 740848    0    0   536     0 1926 1035 26  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0     0     0 2113 1207 25  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0     0     0 1818  988 25  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0     0     0 2033 1191 25  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0     0   188 2067 1101 26  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0     0     0 2021 1147 25  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0   136   176 1982 1071 26  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0   244     0 3851 3616 36  3 61  0  0
 2  0 488704 1615152   5504 740848    0    0    32  1452 2665 1811 27  1 71  0  0
 2  0 488704 1615152   5504 740848    0    0    32     0 3125 2129 40  2 59  0  0
 2  0 488704 1615152   5504 740848    0    0     4     0 2042 1195 27  1 72  0  0
 3  0 488704 1615152   5504 740848    0    0  1852   236 5382 7313 67 11 22  0  0
 2  0 488704 1615152   5504 740848    0    0    12     0 3671 3955 42  4 54  0  0
 4  0 488704 1615152   5504 740848    0    0     4  2056 3424 3574 37  4 59  0  0
 2  0 488704 1615152   5504 740848    0    0     0     0 3018 1725 33  1 66  0  0
 2  0 488704 1615152   5504 740848    0    0     0     0 2171 1493 25  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0     0   108 2090 1147 26  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0     0     0 2028 1188 26  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0     0     0 2156 1183 24  2 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 488704 1615152   5504 740848    0    0     0     4 2042 1165 25  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0     0     0 2034 1072 25  1 74  0  0
 3  0 488704 1615152   5504 740848    0    0     0   616 2194 1206 26  1 73  0  0
 2  0 488704 1615152   5504 740848    0    0     0     0 1923  974 26  1 74  0  0
 3  0 488704 1615152   5504 740848    0    0     0     0 2096 1205 25  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0  3252  2176 3166 3198 34  3 63  1  0
 2  0 488704 1615152   5504 740848    0    0     0   192 2052 1219 26  1 73  0  0
 2  0 488704 1615152   5504 740848    0    0     0     0 1837  955 26  0 74  0  0
 2  0 488704 1615152   5504 740848    0    0     8     0 1928 1195 26  1 73  0  0
 2  0 488704 1615152   5504 740848    0    0     4    28 1850  996 25  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0     0   144 2068 1135 26  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0     0   568 1996 1077 26  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0     0   100 2138 1206 26  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0     0     0 1936 1020 26  0 74  0  0
 2  0 488704 1615152   5504 740848    0    0  8528   812 2366 1383 26  1 71  2  0
 2  0 488704 1615152   5504 740848    0    0     0  2152 2007 1043 26  1 74  0  0
 2  0 488704 1615152   5504 740848    0    0     0     0 2024 1145 26  1 74  0  0
 3  0 488704 1615152   5504 740848    0    0     0     0 1967 1082 26  0 74  0  0
