procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90112 2511652   1956 448024    0    1   393   125  186  118  9  1 90  0  0
 2  0  90112 2511652   1956 448024    0    0 19284     0 1888  852 22  2 74  2  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1234  227 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3640     0 1391  398 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1313  287 25  1 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328    60 1361  378 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3328    24 1270  248 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3468   124 1369  497 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3200     0 1302  222 26  1 73  0  0
 2  0  90112 2511652   1956 448024    0    0  3456     0 1300  330 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3456     0 1266  232 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3516    12 1340  373 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3328    40 1240  223 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1308  305 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1273  262 25  1 75  0  0
 3  0  90112 2511652   1956 448024    0    0  3328     0 1373  385 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1294  332 26  0 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3328    44 1387  400 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1223  206 25  1 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1298  325 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1262  225 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90112 2511652   1956 448024    0    0  3736     0 1390  452 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3456    52 1229  246 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1283  297 25  1 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1282  245 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1291  301 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1192  196 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328    68 1296  320 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3336     0 1327  282 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1302  332 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1176  175 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3456  1024 1433  415 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3200    52 1222  215 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328    12 1328  324 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3456     0 1387  474 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3200     0 1251  299 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3456    80 1266  224 25  1 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1292  333 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3328    56 1283  267 25  1 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1302  312 25  1 75  0  0
 3  0  90112 2511652   1956 448024    0    0  3328     0 1179  170 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  6044     0 1450  438 25  1 73  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90112 2511652   1956 448024    0    0  3328   100 1200  191 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3456    60 1271  295 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3200     0 1294  270 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1260  286 25  1 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3456     0 1177  184 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1347  337 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3332   104 1278  233 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1231  285 25  1 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328    12 1256  238 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1322  313 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1295  232 25  1 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328    40 1254  294 25  1 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328    56 1215  207 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3456    12 1261  303 25  1 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1265  225 25  1 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3200     0 1259  272 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3456    48 1269  231 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1323  339 25  0 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3328    56 1353  332 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1238  278 25  1 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328    16 1321  272 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90112 2511652   1956 448024    0    0  3328   620 1477  418 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1255  220 25  0 75  0  0
 2  0  90112 2511652   1956 448024    0    0  3328     0 1364  356 25  1 74  0  0
 2  0  90112 2511652   1956 448024    0    0  3328    60 1189  199 25  0 75  0  0
