procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1  90112 2542264   2008 447580    0    1   383   124  185  118  8  1 91  0  0
 2  0  90112 2542264   2008 447580    0    0 22892     0 1767  738 22  2 74  2  0
 2  0  90112 2542264   2008 447580    0    0  7296     0 1450  458 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7864     0 1412  401 25  0 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1444  464 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936    72 1337  347 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7424    16 1465  565 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7552     0 1269  271 25  1 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7808     0 1532  515 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  8472     0 1442  417 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936    56 1509  485 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7040    20 1288  269 25  0 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1487  496 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1288  274 25  0 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7944     0 1610  733 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7040    60 1293  270 25  1 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7972 24788 1587  572 25  1 72  2  0
 2  0  90112 2542264   2008 447580    0    0  7936    12 1330  297 26  0 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1578  519 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7040     0 1310  284 25  1 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7808   104 1428  451 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90112 2542264   2008 447580    0    0  7940  9064 1349  298 25  1 74  1  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1408  400 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7040    12 1352  305 25  1 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1444  437 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936    64 1417  437 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7808   112 1554  487 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7424     0 1293  277 25  0 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7552     0 1393  418 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0 10652    16 1475  426 25  1 74  1  0
 2  0  90112 2542264   2008 447580    0    0  7936    56 1395  453 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7808   896 1553  505 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7040     0 1455  441 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1322  293 25  1 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1462  459 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936    16 1276  266 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7808   108 1431  422 25  1 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7040     0 1400  344 25  0 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1457  445 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1366  357 25  0 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7808     0 1452  459 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7168    32 1399  332 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  90112 2542264   2008 447580    0    0  7936     0 1429  427 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7808    16 1397  334 25  0 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1406  404 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7040     4 1334  259 25  0 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7936    56 1384  419 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7940 24840 1395  351 25  1 73  2  0
 2  0  90112 2542264   2008 447580    0    0  7296     0 1441  425 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7552     0 1361  302 25  0 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1461  461 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936    64 1344  311 25  0 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7048 26432 1508  513 25  1 73  2  0
 2  0  90112 2542264   2008 447580    0    0  7936    16 1286  274 25  1 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1439  440 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7948   164 1375  371 25  1 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7040     0 1552  503 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1292  276 25  1 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1471  455 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936    16 1318  300 25  1 75  0  0
 2  0  90112 2542264   2008 447580    0    0  8124    56 1454  501 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7040     0 1428  337 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1446  442 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  90112 2542264   2008 447580    0    0  7936     0 1468  393 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7040     0 1438  451 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936   680 1600  608 26  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7808    16 1493  481 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1382  336 25  1 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7040     0 1433  493 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1433  422 25  0 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936    56 1411  450 25  1 74  0  0
 3  0  90112 2542264   2008 447580    0    0  7936    20 1354  308 25  1 75  0  0
 3  0  90112 2542264   2008 447580    0    0  7040    84 1468  452 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7808     0 1335  296 25  1 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7936     0 1471  451 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7936   468 1455  374 25  1 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7680     0 1606  722 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7296     0 1289  267 25  0 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7808    12 1400  437 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7940     0 1442  343 25  1 75  0  0
 2  0  90112 2542264   2008 447580    0    0  7936    44 1438  437 25  1 74  0  0
 2  0  90112 2542264   2008 447580    0    0  7040    44 1334  294 25  0 75  0  0
 2  1  90112 2542264   2008 447580    0    0  7936  7400 1473  463 25  1 74  1  0
