procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 109824 2561044   3588 439868    1    6  1038   325  386  224 21  2 77  1  0
 1  1 109824 2561044   3588 439868    0    0  1816     0  626  525  1  2 63 35  0
 1  1 109824 2561044   3588 439868    0    0 11216     0  776  463  1  1 75 23  0
 2  0 109824 2561044   3588 439868    0    0  4024     0 1070  534 11  2 74 14  0
 2  0 109824 2561044   3588 439868    0    0  7040    68 1391  450 22  1 74  4  0
 2  0 109824 2561044   3588 439868    0    0  4352     0 1104  462 17  1 74  8  0
 1  1 109824 2561044   3588 439868    0    0  6784     0 1161  350 21  1 74  4  0
 1  1 109824 2561044   3588 439868    0    0  4992     0 1118  449 18  1 74  7  0
 2  0 109824 2561044   3588 439868    0    0  7680     0 1302  284 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7808    32 1419  411 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7044     0 1377  341 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1483  445 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1329  318 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1377  404 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7040    72 1414  363 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7944     0 1439  433 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1322  298 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1450  437 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1364  323 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7040    36 1416  417 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1440  340 25  1 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2561044   3588 439868    0    0  7808     0 1473  428 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1315  277 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7040     0 1335  367 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936    32 1350  317 25  0 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1428  455 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7808     0 1326  309 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7680     0 1388  401 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7296     0 1350  297 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  8080   104 1563  566 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7940   696 1576  460 26  1 73  0  0
 2  0 109824 2561044   3588 439868    0    0  7056 37120 1474  502 24  2 71  4  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1361  302 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7096     0 1393  458 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7940   500 1575  531 25  1 74  1  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1434  441 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0 10672 16224 1689  583 25  1 72  2  0
 2  0 109824 2561044   3588 439868    0    0  7040     0 1661  643 26  1 73  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1382  384 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7808    72 1437  473 25  1 74  0  0
 3  0 109824 2561044   3588 439868    0    0  8484    16 2409  780 36  1 62  1  0
 2  0 109824 2561044   3588 439868    0    0  7948    16 2146  792 30  2 68  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2561044   3588 439868    0    0  8468     0 1833  752 26  1 73  0  0
 2  0 109824 2561044   3588 439868    0    0  7180     0 1847  710 26  1 73  0  0
 2  0 109824 2561044   3588 439868    0    0 28476   156 2476  983 29  2 68  2  0
 2  0 109824 2561044   3588 439868    0    0  7828   228 1746  622 26  1 73  0  0
 2  0 109824 2561044   3588 439868    0    0  7040     0 1803  632 26  1 73  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1796  592 29  1 70  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1345  294 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936   124 1460  441 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7040   748 1536  389 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7808    32 1464  454 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1338  296 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1430  401 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7040     0 1341  293 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1480  417 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936    24 1360  339 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7812     0 1449  434 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7168     0 1345  319 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7808     0 1550  579 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1346  321 25  0 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936    36 1568  496 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7040   548 1409  388 25  1 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2561044   3588 439868    0    0  7808     0 1418  407 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1406  327 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1557  492 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7040     0 1368  321 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7972 50896 1641  603 24  2 69  6  0
 2  0 109824 2561044   3588 439868    0    0  7040   228 1434  342 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7808     0 1517  496 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1334  312 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1466  442 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7040   100 1387  333 25  0 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1500  480 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1418  337 25  0 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7808   352 1529  492 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7040     4 1313  294 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936    36 1448  468 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1338  307 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1465  473 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7040   188 1363  322 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7808     0 1434  432 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936    32 1425  346 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1385  415 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2561044   3588 439868    0    0  7040   256 1475  392 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1431  407 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1347  285 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7808    36 1496  493 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1388  337 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7040     0 1514  512 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936   212 1443  419 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1457  452 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7680    40 1366  315 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7172   312 1451  453 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1331  288 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1394  409 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7552     0 1519  410 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7424    72 1491  496 25  1 74  0  0
 1  2 109824 2561044   3588 439868    0    0  7572 48880 1522  506 24  1 70  5  0
 2  0 109824 2561044   3588 439868    0    0  7296  2696 1370  419 24  1 74  1  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1350  339 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7552   396 1489  516 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7428   116 1363  337 25  0 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1594  663 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1319  324 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2561044   3588 439868    0    0  7168     0 1461  434 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7680     0 1362  294 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936    36 1427  415 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1362  310 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7680   188 1520  439 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7296     0 1370  309 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7808     0 1444  439 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936    36 1390  337 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936   116 1468  406 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7040     0 1365  311 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936   152 1517  462 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1490  369 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7808    36 1514  449 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7040     0 1367  305 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1547  578 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936   256 1418  372 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1534  442 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7040    56 1431  317 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7808     0 1423  405 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936   292 1391  321 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1466  409 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2561044   3588 439868    0    0  7040   204 1459  374 25  0 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936    68 1520  462 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7808     0 1352  316 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1459  449 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7056 51396 1513  488 24  2 70  5  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1377  398 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7040   296 1477  427 25  0 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1393  416 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7808     0 1364  332 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7936     0 1438  442 25  1 74  0  0
 2  0 109824 2561044   3588 439868    0    0  7040     4 1374  348 25  1 75  0  0
 2  0 109824 2561044   3588 439868    0    0  7936    36 1448  442 25  1 74  0  0
