procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 109824 2536860   1964 440064    1    6  1055   327  386  222 21  2 77  1  0
 2  0 109824 2536860   1964 440064    0    0 19000     0 1960  906 22  2 74  2  0
 2  0 109824 2536860   1964 440064    0    0  3512     0 1412  413 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3328     0 1432  475 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3328     0 1305  298 25  0 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3200    60 1403  442 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3328   240 1326  344 25  0 75  0  0
 3  0 109824 2536860   1964 440064    0    0  3204     0 1442  496 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3588     0 1316  311 25  0 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3200     0 1340  424 25  1 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3328    60 1300  333 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3328     0 1463  570 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3200   188 1274  321 25  0 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3328     0 1413  452 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3328     0 1268  269 25  1 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3328    20 1430  499 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3200     0 1261  287 25  0 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3456     0 1406  472 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  5924     0 1571  497 25  1 73  1  0
 2  0 109824 2536860   1964 440064    0    0  3200     0 1422  468 25  1 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3328    28 1306  300 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2536860   1964 440064    0    0  3328     0 1387  475 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3336   236 1384  380 25  0 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3200     0 1665  612 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3736     0 1380  356 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3456    56 1415  492 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3200     0 1430  554 25  1 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3328     0 1426  435 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3328   376 1387  366 25  1 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3200     0 1419  460 25  0 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3328     0 1295  272 25  0 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3328   384 1546  514 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3328     0 1306  283 25  1 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3200     0 1459  470 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3328    16 1388  338 25  0 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3328     0 1366  408 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3328    68 1291  294 25  0 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3200     0 1392  436 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3456     0 1310  302 25  0 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3200     4 1414  431 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3328     0 1270  268 25  0 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3328    68 1497  519 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 109824 2536860   1964 440064    0    0  3200     0 1294  279 25  0 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3328     8 1405  434 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3328     0 1243  255 25  0 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3328     0 1433  464 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3200    28 1387  361 25  1 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3456    16 1373  416 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3200     0 1366  349 25  1 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3328     0 1384  441 25  1 74  0  0
 2  0 109824 2536860   1964 440064    0    0  3200     0 1316  286 25  0 75  0  0
 2  0 109824 2536860   1964 440064    0    0  3456    68 1400  437 25  1 74  0  0
